make_standardized,model_standardized,ev_category
TOYOTA,LANCRU,ICE
TOYOTA,LAND,ICE
TOYOTA,LAND C,ICE
TOYOTA,LAND70,ICE
TOYOTA,LAND76,ICE
TOYOTA,LAND78,ICE
TOYOTA,LAND79,ICE
TOYOTA,LANDC,ICE
TOYOTA,LANDCC,ICE
TOYOTA,LANDCR,ICE
TOYOTA,LANDCU,ICE
TOYOTA,LANDDC,ICE
TOYOTA,LANDRC,ICE
TOYOTA,LANDRR,ICE
TOYOTA,LANSCR,ICE
TOYOTA,LC 300,ICE
TOYOTA,LC 70,ICE
TOYOTA,LC 76,ICE
TOYOTA,LC 78,ICE
TOYOTA,LC 79,ICE
TOYOTA,LC 90,ICE
TOYOTA,LC GRS,ICE
TOYOTA,LC GXL,ICE
TOYOTA,LC MIL,ICE
TOYOTA,LC PRA,ICE
TOYOTA,LC SAH,ICE
TOYOTA,LC WOR,ICE
TOYOTA,LC ZX,ICE
TOYOTA,LC300,ICE
TOYOTA,LC30O,ICE
TOYOTA,LC3200,ICE
TOYOTA,LC70,ICE
TOYOTA,LC70 G,ICE
TOYOTA,LC70 V,ICE
TOYOTA,LC76,ICE
TOYOTA,LC76 G,ICE
TOYOTA,LC78,ICE
TOYOTA,LC78 T,ICE
TOYOTA,LC79,ICE
TOYOTA,LC79 C,ICE
TOYOTA,LC79 D,ICE
TOYOTA,LC79 G,ICE
TOYOTA,LC79 M,ICE
TOYOTA,LC79 W,ICE
TOYOTA,LCMIL,ICE
TOYOTA,LCRUIS,ICE
TOYOTA,LCRUIU,ICE
TOYOTA,LMIL 7,ICE
TOYOTA,LMIL L,ICE
TOYOTA,LMIL79,ICE
TOYOTA,M15AY9,ICE
TOYOTA,M20A07,ICE
TOYOTA,M20A08,ICE
TOYOTA,MDT HI,ICE
TOYOTA,MG ZS,ICE
TOYOTA,MILITA,ICE
TOYOTA,MIRAI,ICE
TOYOTA,MY26 T,ICE
TOYOTA,OUTLAN,ICE
TOYOTA,PARDO,ICE
TOYOTA,PAV4,ICE
TOYOTA,PR,ICE
TOYOTA,PRA,ICE
TOYOTA,PRAD,ICE
TOYOTA,PRADO,ICE
TOYOTA,PRAO,ICE
TOYOTA,PRDAO,ICE
TOYOTA,PRIUS,ICE
TOYOTA,RA4 GX,ICE
TOYOTA,RAB 4,ICE
TOYOTA,RAB4,ICE
TOYOTA,RAC4 E,ICE
TOYOTA,RAC4 G,ICE
TOYOTA,RACV4,ICE
TOYOTA,RANGER,ICE
TOYOTA,RAV,ICE
TOYOTA,RAV 4,ICE
TOYOTA,RAV GL,ICE
TOYOTA,RAV GX,ICE
TOYOTA,RAV HY,ICE
TOYOTA,RAV3,ICE
TOYOTA,RAV4,ICE
TOYOTA,RAV4 2,ICE
TOYOTA,RAV4 C,ICE
TOYOTA,RAV4 E,ICE
TOYOTA,RAV4 G,ICE
TOYOTA,RAV4 H,ICE
TOYOTA,RAV4 X,ICE
TOYOTA,RAV4CR,ICE
TOYOTA,RAVE 4,ICE
TOYOTA,RAVH,ICE
TOYOTA,RAVH C,ICE
TOYOTA,RAVH G,ICE
TOYOTA,RAVH H,ICE
TOYOTA,RAVR H,ICE
TOYOTA,ROGUE,ICE
TOYOTA,RQV4,ICE
TOYOTA,SAHARA,ICE
TOYOTA,SAS25C,ICE
TOYOTA,SEDAN,ICE
TOYOTA,SHERWO,ICE
TOYOTA,SILVER,ICE
TOYOTA,SR HIL,ICE
TOYOTA,SR5,ICE
TOYOTA,SR5 HI,ICE
TOYOTA,SUNCAM,ICE
TOYOTA,SUPRA,ICE
TOYOTA,T ROC,ICE
TOYOTA,TACOMA,ICE
TOYOTA,TARIS,ICE
TOYOTA,TASMAN,ICE
TOYOTA,TAV4,ICE
TOYOTA,TOYOTA,ICE
TOYOTA,TRUNDR,ICE
TOYOTA,TUNDRA,ICE
TOYOTA,VELLFI,ICE
TOYOTA,VITZ,ICE
TOYOTA,VOXY,ICE
TOYOTA,WAGON,ICE
TOYOTA,WHITE,ICE
TOYOTA,WORKMA,ICE
TOYOTA,XTRAIL,ICE
TOYOTA,XUV700,ICE
TOYOTA,YAR,ICE
TOYOTA,YARIS,ICE
TOYOTA,YARISG,ICE
TOYOTA,YARISS,ICE
TOYOTA,YARISX,ICE
TOYOTA,YAROS,ICE
TOYOTA,YARRIS,ICE
TOYOTA,YAXH,ICE
TOYOTA,YAXH 2,ICE
TOYOTA,YEAIS,ICE
TOYOTA,YRAIS,ICE
TOYOTA,ZST VI,ICE
VOLVO,,ICE
VOLVO,009,ICE
VOLVO,16S,ICE
VOLVO,796920,ICE
VOLVO,B11R,ICE
VOLVO,B11R E,ICE
VOLVO,B13R,ICE
VOLVO,B13R E,ICE
VOLVO,B8R,ICE
VOLVO,B8R E6,ICE
VOLVO,B8R EU,ICE
VOLVO,B8RE6,ICE
VOLVO,B8RLE,ICE
VOLVO,BOE,ICE
VOLVO,BOE BZ,ICE
VOLVO,BOEBZL,ICE
VOLVO,BZL,ICE
VOLVO,C40,ICE
VOLVO,C40 EL,ICE
VOLVO,C40 RE,ICE
VOLVO,C41,ICE
VOLVO,CBU GL,ICE
VOLVO,CBU-FH,ICE
VOLVO,CBUFH1,ICE
VOLVO,CT6000,ICE
VOLVO,CX60,ICE
VOLVO,CX90,ICE
VOLVO,E40,ICE
VOLVO,EC140D,ICE
VOLVO,EC220,ICE
VOLVO,EC250,ICE
VOLVO,ES90,ICE
VOLVO,EX20,ICE
VOLVO,EX30,ICE
VOLVO,EX30 C,ICE
VOLVO,EX30 E,ICE
VOLVO,EX30 T,ICE
VOLVO,EX30CC,ICE
VOLVO,EX40,ICE
VOLVO,EX40 B,ICE
VOLVO,EX60,ICE
VOLVO,EX90,ICE
VOLVO,EX90 R,ICE
VOLVO,EX90 U,ICE
VOLVO,FE,ICE
VOLVO,FE 280,ICE
VOLVO,FE 320,ICE
VOLVO,FE280,ICE
VOLVO,FE320,ICE
VOLVO,FE350,ICE
VOLVO,FE4X2R,ICE
VOLVO,FE8,ICE
VOLVO,FH,ICE
VOLVO,FH 600,ICE
VOLVO,FH13,ICE
VOLVO,FH16,ICE
VOLVO,FH18,ICE
VOLVO,FH450,ICE
VOLVO,FH500,ICE
VOLVO,FH540,ICE
VOLVO,FH550,ICE
VOLVO,FH600,ICE
VOLVO,FH647,ICE
VOLVO,FH64T,ICE
VOLVO,FH650,ICE
VOLVO,FH6X47,ICE
VOLVO,FH700,ICE
VOLVO,FH780,ICE
VOLVO,FHCCAB,ICE
VOLVO,FL,ICE
VOLVO,FM,ICE
VOLVO,FM 460,ICE
VOLVO,FM 500,ICE
VOLVO,FM 600,ICE
VOLVO,FM 6X4,ICE
VOLVO,FM11,ICE
VOLVO,FM11 8,ICE
VOLVO,FM13,ICE
VOLVO,FM13 8,ICE
VOLVO,FM300,ICE
VOLVO,FM330,ICE
VOLVO,FM370,ICE
VOLVO,FM410,ICE
VOLVO,FM430,ICE
VOLVO,FM450,ICE
VOLVO,FM460,ICE
VOLVO,FM500,ICE
VOLVO,FM540,ICE
VOLVO,FM5400,ICE
VOLVO,FM54O,ICE
VOLVO,FMX,ICE
VOLVO,FMX13,ICE
VOLVO,FMX450,ICE
VOLVO,FMX460,ICE
VOLVO,FMX50,ICE
VOLVO,FMX500,ICE
VOLVO,FMX540,ICE
VOLVO,G940,ICE
VOLVO,HS,ICE
VOLVO,IRIZAR,ICE
VOLVO,L120F,ICE
VOLVO,L120H,ICE
VOLVO,L150H,ICE
VOLVO,L50H,ICE
VOLVO,L50HS,ICE
VOLVO,L604,ICE
VOLVO,L60E,ICE
VOLVO,L70H2,ICE
VOLVO,L90H,ICE
VOLVO,L90H2,ICE
VOLVO,L90HZ,ICE
VOLVO,MY25 E,ICE
VOLVO,MY25 V,ICE
VOLVO,MY25 X,ICE
VOLVO,OMNIBU,ICE
VOLVO,S60,ICE
VOLVO,S60 RE,ICE
VOLVO,TCROSS,ICE
VOLVO,V60,ICE
VOLVO,V60 CC,ICE
VOLVO,V60 CR,ICE
VOLVO,X RWD,ICE
VOLVO,X40,ICE
VOLVO,XC4,ICE
VOLVO,XC40,ICE
VOLVO,XC40 B,ICE
VOLVO,XC40 P,ICE
VOLVO,XC40 R,ICE
VOLVO,XC40 U,ICE
VOLVO,XC40RE,ICE
VOLVO,XC60,ICE
VOLVO,XC60 B,ICE
VOLVO,XC60 P,ICE
VOLVO,XC60 R,ICE
VOLVO,XC60 U,ICE
VOLVO,XC690,ICE
VOLVO,XC90,ICE
VOLVO,XC90 R,ICE
VOLVO,XC90 U,ICE
VOLVO,XC90UL,ICE
